sample_id,target_id,host_name,candidate_rank,label,label_source,matched_planet,negative_category,period_days,duration_hours,depth_fraction,depth_error_fraction,snr,power,duty_cycle,odd_even_mismatch,secondary_depth_fraction,secondary_to_primary_ratio,robust_scatter,transit_count,primary_point_count
8644288-r1,8644288,Kepler-18,1,1,recovered_confirmed_planet,Kepler-18 c,,7.642368427767817,4.0,0.0013186025885017236,3.700604812969657e-06,356.32083271371334,356.32083271371334,0.021808248089832886,0.02294769085050597,4.5080669242025806e-07,0.0002430116252492883,0.00017287165346809025,182.0,1446.0
3632418-r1,3632418,Kepler-21,1,1,recovered_confirmed_planet,Kepler-21 b,,2.785972910617305,4.0,4.749042937107097e-05,1.5626770191686722e-07,303.9043179654321,303.9043179654321,0.0598235058322004,0.0451655410017679,9.050606044613829e-07,0.010078251306394073,8.980333759758241e-05,492.0,3944.0
4349452-r1,4349452,Kepler-25,1,1,recovered_confirmed_planet,Kepler-25 c,,12.71924466369112,4.0,0.0005824828263483914,1.061902128313147e-06,548.5277887837715,548.5277887837715,0.013103503476306278,0.09488736494680482,3.570873579050726e-07,0.0005337732840704097,5.937233288202481e-05,113.0,856.0
11401755-r1,11401755,Kepler-36,1,1,recovered_confirmed_planet,Kepler-36 c,,16.228613398205983,8.0,0.0002952439649210806,1.6856591661530607e-06,175.15045203050968,175.15045203050968,0.0205398529840006,0.07527475959949123,2.2192912890739436e-06,0.006005515464186987,8.749190869721603e-05,82.0,1296.0
9002278-r1,9002278,Kepler-62,1,1,recovered_confirmed_planet,Kepler-62 b,,5.714751718736895,2.0,0.00037055576048768124,4.843935832510134e-06,76.49889951074326,76.49889951074326,0.014582144148119197,0.058103656331447345,-6.743375065898505e-06,-0.01812123746134719,0.0001714667863255597,236.0,936.0
10407210-r1,10407210,K04662.01,1,0,official_kepler_false_positive,,centroid_offset,0.9337400310795202,4.0,1.3019374097835317e-05,3.196080049685168e-07,40.735444342571455,40.735444342571455,0.17849365039429568,0.08397963324194209,-2.114237089401172e-06,-0.027589076871794155,7.663312184115424e-05,1457.0,11661.0
10407210-r2,10407210,K04662.01,2,0,official_kepler_false_positive,,centroid_offset,1.8674690946524,4.0,1.5259958222831212e-05,4.3010291696479653e-07,35.47978314241524,35.47978314241524,0.08924734933709254,0.061012562461931846,1.0322344348612233e-05,0.1351814923503481,7.635915367659908e-05,727.0,5804.0
10407210-r3,10407210,K04662.01,3,0,official_kepler_false_positive,,centroid_offset,24.261353959953915,8.0,2.9496283410988756e-05,1.0435197945739015e-06,28.266146520999076,28.266146520999076,0.013739271678057925,0.10157882912140608,7.705704663574231e-06,0.10104107417456677,7.626309128762061e-05,57.0,912.0
10407210-r4,10407210,K04662.01,4,0,official_kepler_false_positive,,centroid_offset,30.250671941258595,8.0,3.177024323939897e-05,1.197182099497452e-06,26.53751944063927,26.53751944063927,0.011019038981368981,0.18407081901833489,-6.888184072018078e-07,-0.00903282441066554,7.625725641123755e-05,44.0,689.0
10407210-r5,10407210,K04662.01,5,0,official_kepler_false_positive,,centroid_offset,9.660795576220288,8.0,1.6921189190298657e-05,6.662326766430787e-07,25.398317710201205,25.398317710201205,0.034503714596116876,0.07565801568616123,3.722266517014461e-06,0.04874596102487864,7.636051149170524e-05,143.0,2283.0
3324986-r1,3324986,K03084.01,1,0,official_kepler_false_positive,,centroid_offset,1.5394888029823774,4.0,6.790357756461814e-05,1.0056114328258864e-05,6.7524667429248595,6.7524667429248595,0.10826104505845795,0.0805779260228452,2.1772630027894202e-05,0.05295077246183532,0.0004111862587762434,191.0,1523.0
3324986-r2,3324986,K03084.01,2,0,official_kepler_false_positive,,centroid_offset,0.7701523516123996,2.0,6.592839107903332e-05,1.0140401937202679e-05,6.501556002149975,6.501556002149975,0.10820369912377172,0.23201323026032217,-1.0576465392819756e-05,-0.025835969257930035,0.00040936979322242533,373.0,1493.0
3324986-r3,3324986,K03084.01,3,0,official_kepler_false_positive,,centroid_offset,1.8536068320976529,4.0,6.621375026553093e-05,1.0939101910397344e-05,6.052942079513531,6.052942079513531,0.08991478871388095,0.04248182218920462,7.189237976046314e-07,0.0017513374238699061,0.0004104998772972232,157.0,1260.0
3324986-r4,3324986,K03084.01,4,0,official_kepler_false_positive,,centroid_offset,13.618514412509343,4.0,0.00016982946350592876,2.8381573733027502e-05,5.983793044862027,5.983793044862027,0.012238241383625096,0.29601571284841094,-4.999758116097652e-05,-0.12163691495857562,0.00041103953662425245,22.0,173.0
3324986-r5,3324986,K03084.01,5,0,official_kepler_false_positive,,centroid_offset,3.0818209676625488,2.0,0.00011445031516314813,1.9292774381941953e-05,5.932289099398461,5.932289099398461,0.027040290207558257,0.08118384059355484,8.769081891069064e-05,0.21444596702281515,0.00040891801383870793,94.0,379.0
3438976-r1,3438976,K04527.01,1,0,official_kepler_false_positive,,centroid_offset,3.5705839492495595,8.0,3.863613965957487e-05,5.938279632788684e-06,6.5062849930882924,6.5062849930882924,0.09335541134760073,0.06184436196400753,6.302247846257103e-06,0.02770368921989921,0.0002274876748808703,85.0,1326.0
3438976-r2,3438976,K04527.01,2,0,official_kepler_false_positive,,centroid_offset,9.188262432759773,1.0,0.00016267549004551736,2.6594240121892347e-05,6.116944469926896,6.116944469926896,0.004534771070328661,0.1715138062780488,1.4498390136674644e-05,0.06422520224653237,0.0002257430047634834,29.0,60.0
3438976-r3,3438976,K04527.01,3,0,official_kepler_false_positive,,centroid_offset,2.9755652857979698,8.0,3.277231683484839e-05,5.56130310047025e-06,5.892920461766819,5.892920461766819,0.11202353210809889,0.0610290666574225,-9.349799779068135e-06,-0.04165219238619212,0.00022447317280152663,97.0,1538.0
3438976-r4,3438976,K04527.01,4,0,official_kepler_false_positive,,centroid_offset,44.29695878655075,8.0,0.00011241207805653997,1.936145343860218e-05,5.805973111110386,5.805973111110386,0.007524971069448192,0.3604556316983635,-1.5073714518143433e-05,-0.06670942455911073,0.00022596079366247156,7.0,113.0
3438976-r5,3438976,K04527.01,5,0,official_kepler_false_positive,,centroid_offset,17.639013393861017,4.0,0.00010557675652734115,1.82205922522221e-05,5.794364698242204,5.794364698242204,0.009448752203151702,0.13015308330983066,-8.964886145212958e-06,-0.039602788427110965,0.00022637007395862678,16.0,129.0
7132015-r1,7132015,K06834.01,1,0,official_kepler_false_positive,,centroid_offset,38.00384148008061,8.0,0.00320212837804127,9.458388263781218e-06,338.5490517769401,338.5490517769401,0.008771043145942159,3.6201166391884936,0.00034072490350378626,0.33630153443528843,0.0005561940837527438,6.0,90.0
7132015-r2,7132015,K06834.01,2,0,official_kepler_false_positive,,centroid_offset,39.91935722943077,8.0,0.002937421881729687,9.044315532422636e-06,324.7810042893164,324.7810042893164,0.00835016785008706,1.5651649762701785,-5.195127192769711e-05,-0.09257905688412536,0.0005611557697408911,6.0,97.0
7132015-r3,7132015,K06834.01,3,0,official_kepler_false_positive,,centroid_offset,48.47001268047534,8.0,0.002766354769380379,9.169713088186076e-06,301.6838959710146,301.6838959710146,0.0068771043145942155,1.0062307142757414,0.00038002964424654895,0.6772677373518047,0.0005611217296906965,6.0,96.0
7132015-r4,7132015,K06834.01,4,0,official_kepler_false_positive,,centroid_offset,33.22147982160525,8.0,0.002254437621516926,7.485193291645328e-06,301.18629321613355,301.18629321613355,0.010033669033507454,0.8643351546750673,-0.00040485239589993505,-0.7226684112336577,0.0005602187526210214,9.0,145.0
7132015-r5,7132015,K06834.01,5,0,official_kepler_false_positive,,centroid_offset,31.884061402574567,8.0,0.0020561739427503094,7.149901401511147e-06,287.5807409478028,287.5807409478028,0.01045454432936255,0.15652899611601703,-9.087736414103986e-05,-0.16233754894899702,0.0005598049541181109,10.0,159.0
9602775-r1,9602775,K04684.01,1,0,official_kepler_false_positive,,centroid_offset,7.12367739128875,2.0,0.0002982464466356545,4.592528748382283e-05,6.494166133216079,6.494166133216079,0.011698077938683497,0.052413616746337766,9.895271652360371e-05,0.1618081390199985,0.0006115435053076889,39.0,156.0
9602775-r2,9602775,K04684.01,2,0,official_kepler_false_positive,,centroid_offset,3.5461387874169286,8.0,0.00010706970485273655,1.6570835715143222e-05,6.4613340385054405,6.4613340385054405,0.0939989530348132,0.05279091473209624,-1.3046007119266179e-05,-0.021303198382892907,0.0006123966403909802,82.0,1310.0
9602775-r3,9602775,K04684.01,3,0,official_kepler_false_positive,,centroid_offset,3.311780335053983,1.0,0.0002448316277420518,4.3037889645563464e-05,5.688746120182733,5.688746120182733,0.01258134974280759,0.0028260268135329326,1.6627874461772052e-06,0.0027085375503292696,0.000613905997343498,87.0,177.0
9602775-r4,9602775,K04684.01,4,0,official_kepler_false_positive,,centroid_offset,33.72009848132678,8.0,0.0002786648351977703,5.023918390118839e-05,5.54676277675718,5.54676277675718,0.00988530129939934,0.31521254869986437,-7.045504145408721e-05,-0.11479548410894991,0.0006137440161602511,8.0,128.0
9602775-r5,9602775,K04684.01,5,0,official_kepler_false_positive,,centroid_offset,14.242843272399558,8.0,0.0001835471938749259,3.320523971428611e-05,5.527657546045577,5.527657546045577,0.023403566756876566,0.005216767592625245,0.00010063740801025123,0.16418827160519617,0.0006129390791824761,19.0,304.0
4035667-r1,4035667,K02684.01,1,0,official_kepler_false_positive,,ephemeris_contamination,2.869866338308941,8.0,0.0001388965472937211,7.312245033080333e-07,189.95061935884002,189.95061935884002,0.11614942789626533,0.05025185508989844,-0.00010722787627837072,-0.48676135552413136,0.00022028839196347184,74.0,1193.0
4035667-r2,4035667,K02684.01,2,0,official_kepler_false_positive,,ephemeris_contamination,5.755668980445692,8.0,0.0001303252228369537,9.855380357201884e-07,132.23763884639692,132.23763884639692,0.05791391660392561,0.0038209013090643048,0.00012694151365244544,0.570468787813033,0.00022252140058195367,39.0,617.0
4035667-r3,4035667,K02684.01,3,0,official_kepler_false_positive,,ephemeris_contamination,0.5584562016253468,1.0,0.00011236188163999125,8.92200148729636e-07,125.93797680932728,125.93797680932728,0.07461044670181621,0.042029464720451735,-0.00010869021619708263,-0.4829093697385074,0.00022507373641546393,380.0,765.0
4035667-r4,4035667,K02684.01,4,0,official_kepler_false_positive,,ephemeris_contamination,0.7978119979330475,1.0,0.0001151566058982486,1.0507079345664812e-06,109.59906374530412,109.59906374530412,0.052226172048823134,0.472523498904908,0.00012254389253918418,0.5484432315556512,0.00022343952024276098,267.0,539.0
4035667-r5,4035667,K02684.01,5,0,official_kepler_false_positive,,ephemeris_contamination,8.61411072966296,8.0,0.0001284779167846858,1.1916499173594057e-06,107.81515184374105,107.81515184374105,0.03869619787745351,0.02433193714715577,-0.0001080036347596014,-0.48420145043208235,0.00022305516570267022,26.0,414.0
7285673-r1,7285673,K04559.01,1,0,official_kepler_false_positive,,ephemeris_contamination,7.290839366134954,8.0,0.0007335394377550947,8.971067346696571e-06,81.76724233657737,81.76724233657737,0.04571947297064661,0.10513340033698577,-0.00025323920352704476,-0.24023283151643834,0.0010541406931288508,40.0,646.0
7285673-r2,7285673,K04559.01,2,0,official_kepler_false_positive,,ephemeris_contamination,3.698087715998288,8.0,0.0005004307486300478,6.652455318460673e-06,75.22496952987332,75.22496952987332,0.09013667574495349,0.01741006349764936,-0.0005566865345343341,-0.5293688924998555,0.001051604169458231,79.0,1231.0
7285673-r3,7285673,K04559.01,3,0,official_kepler_false_positive,,ephemeris_contamination,7.6877296155483545,8.0,0.0007100023914217651,9.57825077386904e-06,74.12651935975222,74.12651935975222,0.04335913852370277,0.1030440706337581,-0.000609729709312834,-0.5712326919493101,0.001067392881930749,35.0,563.0
7285673-r4,7285673,K04559.01,4,0,official_kepler_false_positive,,ephemeris_contamination,14.37462681785264,8.0,0.0008832045902179375,1.3059038677156894e-05,67.63166968506303,67.63166968506303,0.023189007795273567,0.15367396647594128,0.0003076879976326996,0.2884911679606045,0.0010665421746107549,19.0,297.0
7285673-r5,7285673,K04559.01,5,0,official_kepler_false_positive,,ephemeris_contamination,14.645669647300709,8.0,0.0008125661707917392,1.224600369463743e-05,66.35357877178862,66.35357877178862,0.022759856077647415,0.2907232846860229,0.0005985432670017055,0.5661514891944298,0.0010572139761627502,21.0,340.0
8302473-r1,8302473,K07015.01,1,0,official_kepler_false_positive,,ephemeris_contamination,7.2992903234644135,2.0,0.00019301863556398175,3.598942429073855e-05,5.363204312597265,5.363204312597265,0.01141663499332924,0.07740695129166249,-6.447262418540767e-05,-0.13213243559981708,0.0004879394214806779,40.0,162.0
8302473-r2,8302473,K07015.01,2,0,official_kepler_false_positive,,ephemeris_contamination,1.2205978434641005,8.0,4.557805558669997e-05,8.505412454139521e-06,5.358711976926818,5.358711976926818,0.2730902197789579,0.015996341004693583,4.538882432125746e-06,0.009315267534478264,0.0004872519673027258,248.0,3953.0
8302473-r3,8302473,K07015.01,3,0,official_kepler_false_positive,,ephemeris_contamination,2.4424087679073936,4.0,7.978726571629025e-05,1.4983655158546997e-05,5.3249534157076415,5.3249534157076415,0.06823864574047664,0.05087615729036357,1.2865492899583053e-05,0.026303021412819122,0.0004891260474476475,124.0,994.0
8302473-r4,8302473,K07015.01,4,0,official_kepler_false_positive,,ephemeris_contamination,1.5894554837404302,1.0,0.00012573075586805974,2.3721837697820154e-05,5.300211453668844,5.300211453668844,0.0262144282069564,0.009183761309707298,3.075984421463396e-05,0.0629532527366536,0.0004886140568988343,189.0,379.0
8302473-r5,8302473,K07015.01,5,0,official_kepler_false_positive,,ephemeris_contamination,1.631798535337907,2.0,9.164063276905646e-05,1.7292147438429426e-05,5.299551897492947,5.299551897492947,0.051068395717169195,0.10367711203094286,5.1590476080054515e-06,0.010541115186120364,0.0004894214242908988,181.0,733.0
8560927-r1,8560927,K07897.01,1,0,official_kepler_false_positive,,ephemeris_contamination,0.8356724799439726,1.0,2.785377965030459e-05,4.382024607125828e-06,6.356372258843589,6.356372258843589,0.04986004405632718,0.31705259785547024,-3.5024272171391146e-07,-0.003362577044313415,0.0001041590176517206,257.0,513.0
8560927-r2,8560927,K07897.01,2,0,official_kepler_false_positive,,ephemeris_contamination,1.6714722424986348,1.0,3.791071808306494e-05,6.0017083653105555e-06,6.316654488276401,6.316654488276401,0.024928123606994746,0.12348979734700585,6.893549789888098e-06,0.065734848419907,0.00010486902998319642,131.0,267.0
8560927-r3,8560927,K07897.01,3,0,official_kepler_false_positive,,ephemeris_contamination,15.083652789519023,8.0,4.0299945582422856e-05,6.53230693351425e-06,6.169328231602598,6.169328231602598,0.022098979470341045,0.07425333053149778,-3.964369466702422e-06,-0.037772540231175274,0.00010495374265113523,14.0,225.0
8560927-r4,8560927,K07897.01,4,0,official_kepler_false_positive,,ephemeris_contamination,6.2251821630437485,8.0,2.48691537164967e-05,4.23204752686362e-06,5.876388097873582,5.876388097873582,0.05354595650424355,0.08269242941713416,5.882434830351002e-07,0.005641045144431763,0.0001042791660009584,34.0,552.0
8560927-r5,8560927,K07897.01,5,0,official_kepler_false_positive,,ephemeris_contamination,3.7546747564129146,8.0,1.9019670272572402e-05,3.321970891079889e-06,5.725417499486152,5.725417499486152,0.08877821781074544,0.0441004487485925,-1.797295744010441e-06,-0.01719186144282254,0.00010454340561014683,58.0,933.0
8766285-r1,8766285,K05571.01,1,0,official_kepler_false_positive,,ephemeris_contamination,5.302498161441421,8.0,0.0001494777263151752,1.4304812862469503e-05,10.449470940465712,10.449470940465712,0.06286345099697699,0.030883607771342195,1.7743260097624614e-05,0.034907421782339104,0.0005082947749123528,40.0,635.0
8766285-r2,8766285,K05571.01,2,0,official_kepler_false_positive,,ephemeris_contamination,10.610120403158648,8.0,0.00017499719712707267,1.9486397596529816e-05,8.980479653059968,8.980479653059968,0.0314165457758707,0.11701034402518302,0.00016018972660680753,0.3137934546585219,0.000510494161776351,20.0,325.0
8766285-r3,8766285,K05571.01,3,0,official_kepler_false_positive,,ephemeris_contamination,2.6506090345686952,8.0,9.044334556819454e-05,1.0452491186889326e-05,8.652802853509087,8.652802853509087,0.12575726143918958,0.18943325919959797,-5.984677994019805e-05,-0.11820522086182512,0.0005062955722586515,83.0,1309.0
8766285-r4,8766285,K05571.01,4,0,official_kepler_false_positive,,ephemeris_contamination,15.922874156240873,8.0,0.00020343060833650606,2.4975626242217934e-05,8.145165465065856,8.145165465065856,0.02093424403550193,0.12083341909919,-1.1058217520787395e-05,-0.02161952783879101,0.0005114920919293205,11.0,178.0
8766285-r5,8766285,K05571.01,5,0,official_kepler_false_positive,,ephemeris_contamination,45.98324768932025,8.0,0.0003696104194433418,4.8142617218943524e-05,7.6774060239065,7.6774060239065,0.00724901676335382,1.2228455250300245,1.5730520589452013e-05,0.03081886731916581,0.0005104185181935427,4.0,65.0
4544572-r1,4544572,K03950.01,1,0,official_kepler_false_positive,,not_transit,2.188048991045511,4.0,0.0009276527983577829,1.6470470480256763e-05,56.32217971367394,56.32217971367394,0.07617135966733023,0.09256302485542142,-5.879634616801077e-05,-0.06412614734891227,0.0006518687034556728,156.0,1264.0
4544572-r2,4544572,K03950.01,2,0,official_kepler_false_positive,,not_transit,0.7298350018603715,4.0,0.0005808389385835213,1.0336567781365424e-05,56.19263094570397,56.19263094570397,0.22836211779625296,0.03755668578793755,-3.339497689958115e-05,-0.054661655263029706,0.0006109397298505846,479.0,3850.0
4544572-r3,4544572,K03950.01,3,0,official_kepler_false_positive,,not_transit,4.376931257320271,4.0,0.0010478135097880363,2.2867651144062195e-05,45.82077552202431,45.82077552202431,0.03807842912495421,0.022226480915480046,0.0010637927886998355,0.9623592394798283,0.0006395835271406041,78.0,629.0
4544572-r4,4544572,K03950.01,4,0,official_kepler_false_positive,,not_transit,1.0945704101552975,4.0,0.0005242724934316624,1.2118280747179217e-05,43.26294334728115,43.26294334728115,0.15226673873179158,1.821777445787485,-7.592212730300751e-05,-0.11712291575132816,0.0006482260693048582,317.0,2545.0
4544572-r5,4544572,K03950.01,5,0,official_kepler_false_positive,,not_transit,1.4597627013558563,4.0,0.0005027461204072989,1.3572082620176388e-05,37.04266577775704,37.04266577775704,0.11417380818941557,0.020041570265133892,0.0005339398469590417,0.877369059516781,0.000608569268732948,241.0,1948.0
6033602-r1,6033602,K05225.01,1,0,official_kepler_false_positive,,not_transit,37.825375930227466,8.0,0.00022453945407975497,3.219496079641687e-05,6.974366438885213,6.974366438885213,0.008812426185748916,0.2860126325432917,-3.497693009424374e-05,-0.08431770720578963,0.00041482306923832095,8.0,127.0
6033602-r2,6033602,K05225.01,2,0,official_kepler_false_positive,,not_transit,3.9723204254084767,8.0,7.409673174617277e-05,1.0730586293399806e-05,6.90518949479474,6.90518949479474,0.08391400935362771,0.04795188224739207,-8.210400644914628e-06,-0.01979532232841879,0.0004147646857524274,74.0,1186.0
6033602-r3,6033602,K05225.01,3,0,official_kepler_false_positive,,not_transit,17.841607939532434,8.0,0.00016038254737780458,2.3897436695436172e-05,6.711286629684167,6.711286629684167,0.018682919973527275,0.22652327279763199,2.5336994176061722e-06,0.006125300299935102,0.00041364493062209817,14.0,227.0
6033602-r4,6033602,K05225.01,4,0,official_kepler_false_positive,,not_transit,5.075493903185206,8.0,8.039571144315641e-05,1.200191621290212e-05,6.69857296260164,6.69857296260164,0.06567505344142857,0.11850057522646106,-3.469326176275267e-05,-0.08398832988121799,0.0004130724091289616,58.0,935.0
6033602-r5,6033602,K05225.01,5,0,official_kepler_false_positive,,not_transit,3.663204303281054,8.0,6.861402283783686e-05,1.0267141466321728e-05,6.682874981600725,6.682874981600725,0.09099501576659914,0.06979301524439571,-3.614399118512246e-05,-0.08729052984787099,0.0004140654346824773,81.0,1309.0
7282154-r1,7282154,K07830.01,1,0,official_kepler_false_positive,,not_transit,41.993614068439406,8.0,0.0002762683192109228,4.227398901055056e-05,6.535184534915145,6.535184534915145,0.007937714834214574,0.4576519497254444,-7.313344398962585e-07,-0.0013451992123417616,0.0005436625543536637,9.0,145.0
7282154-r2,7282154,K07830.01,2,0,official_kepler_false_positive,,not_transit,1.7810500991446978,4.0,7.995452603272727e-05,1.3296428515404824e-05,6.01323324831886,6.01323324831886,0.09357775322923477,0.04370788095986259,-2.787315710683913e-06,-0.005160712168143361,0.0005401029198818289,200.0,1610.0
7282154-r3,7282154,K07830.01,3,0,official_kepler_false_positive,,not_transit,5.77799170355225,2.0,0.00019002018163290108,3.294057899457118e-05,5.768574428039581,5.768574428039581,0.014422542919558166,0.23661311613588254,-3.823891917309474e-05,-0.0701982774713197,0.0005447273145515243,59.0,242.0
7282154-r4,7282154,K07830.01,4,0,official_kepler_false_positive,,not_transit,26.71545426798119,8.0,0.00019492702142702545,3.514935699931469e-05,5.545678159370766,5.545678159370766,0.012477172575457102,0.10896661520769778,1.8142109919017102e-05,0.03346428052770255,0.0005421335714658088,14.0,213.0
7282154-r5,7282154,K07830.01,5,0,official_kepler_false_positive,,not_transit,2.7087418099431875,2.0,0.00011935088118706055,2.2518480161882758e-05,5.300130396414892,5.300130396414892,0.030764590788031267,0.06344311197885537,2.833599080942495e-05,0.05189930159157096,0.0005459801951174433,132.0,526.0
9402670-r1,9402670,K05667.01,1,0,official_kepler_false_positive,,not_transit,0.53658602048978,2.0,9.935078330251937e-05,1.1107609764507023e-05,8.944389063791416,8.944389063791416,0.15530284083299284,0.019294347110198003,-3.873834133072407e-05,-0.07579153803164151,0.0005111169707962854,538.0,2169.0
9402670-r2,9402670,K05667.01,2,0,official_kepler_false_positive,,not_transit,1.073517237379084,2.0,9.730370084621975e-05,1.5046712254989518e-05,6.4667748806024825,6.4667748806024825,0.07762645110085585,0.19059677925930846,6.302221041643019e-05,0.1224919014368347,0.0005145010378415001,271.0,1087.0
9402670-r3,9402670,K05667.01,3,0,official_kepler_false_positive,,not_transit,28.73090917348574,8.0,0.00021334197515271403,3.768352195407075e-05,5.661412842800057,5.661412842800057,0.01160190689826653,0.11712865421502773,9.403276732933286e-05,0.18213489747179015,0.0005162808919904932,10.0,162.0
9402670-r4,9402670,K05667.01,4,0,official_kepler_false_positive,,not_transit,2.682674084720943,2.0,0.00013147244472522208,2.3434690884086136e-05,5.610163384510502,5.610163384510502,0.031063532394022368,0.07029888073497192,-1.5042031508150089e-05,-0.029186792928248852,0.0005153711661684983,107.0,430.0
9402670-r5,9402670,K05667.01,5,0,official_kepler_false_positive,,not_transit,1.609681252486217,2.0,9.724718059037874e-05,1.8321664674218733e-05,5.307769917174599,5.307769917174599,0.051770083800517445,0.086700959636155,-2.1134559270663544e-05,-0.040735562671103995,0.0005188233053585747,178.0,712.0
9489348-r1,9489348,K05686.01,1,0,official_kepler_false_positive,,not_transit,13.64537153354722,8.0,8.694466281527928e-05,1.0196034447120614e-05,8.527301792299522,8.527301792299522,0.02442830761433146,0.3398861297661696,5.555898561593331e-05,0.28631570166161896,0.00019404798721655675,17.0,272.0
9489348-r2,9489348,K05686.01,2,0,official_kepler_false_positive,,not_transit,44.20755096206976,8.0,0.0001544425975269718,1.854044895520388e-05,8.330035475415135,8.330035475415135,0.007540189991961657,0.14804770711639553,1.91913601689242e-05,0.0983426242405952,0.00019514793628012755,5.0,80.0
9489348-r3,9489348,K05686.01,3,0,official_kepler_false_positive,,not_transit,6.818450736277751,8.0,6.236867845842739e-05,7.5664229887357515e-06,8.242822077390676,8.242822077390676,0.048886960722591175,0.27252026707982985,-1.106334545442067e-05,-0.05710769389373835,0.00019372775715661888,31.0,500.0
9489348-r4,9489348,K05686.01,4,0,official_kepler_false_positive,,not_transit,27.3246865199924,8.0,0.00012114996011959925,1.4707131884524789e-05,8.237497363240228,8.237497363240228,0.012198981060201602,0.5473446796775322,7.268337635868427e-05,0.3739573647872384,0.00019436273544187903,8.0,128.0
9489348-r5,9489348,K05686.01,5,0,official_kepler_false_positive,,not_transit,22.059386481603028,8.0,0.00011009986367457109,1.3434896885665061e-05,8.195065776206057,8.195065776206057,0.015110725477851568,0.4034394726074593,-5.8455419946090714e-05,-0.30030133259786207,0.00019465587928099284,10.0,154.0
10556578-r1,10556578,K07343.01,1,0,official_kepler_false_positive,,stellar_eclipse,0.6263471375947156,2.0,0.021582097908446136,1.3284880291310107e-05,1624.5609621761814,1624.5609621761814,0.13304656209230578,0.5751548283885228,-0.0013802139880756403,-0.06468330136736691,0.007081609669637494,560.0,2255.0
10556578-r2,10556578,K07343.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.2531887040592373,4.0,0.01674457902966639,1.337113981457251e-05,1252.2925690611166,1252.2925690611166,0.13299407034775543,0.028502768464566685,0.0036104585306363512,0.2691905580244896,0.00643512490401182,277.0,2221.0
