threshold,precision,recall,meets_review_recall_floor
0.04066869989037514,0.11901000526592943,0.9955947136563876,True
0.04086178168654442,0.11907270811380401,0.9955947136563876,True
0.041174404323101044,0.1191354770690564,0.9955947136563876,True
0.04166075587272644,0.11919831223628692,0.9955947136563876,True
0.044133082032203674,0.11926121372031662,0.9955947136563876,True
0.044365253299474716,0.11932418162618796,0.9955947136563876,True
0.044666845351457596,0.11938721605916534,0.9955947136563876,True
0.046166859567165375,0.11945031712473574,0.9955947136563876,True
0.04646123945713043,0.1195134849286092,0.9955947136563876,True
0.04791032522916794,0.11957671957671957,0.9955947136563876,True
0.049350202083587646,0.11964002117522499,0.9955947136563876,True
0.0497090183198452,0.11970338983050847,0.9955947136563876,True
0.04978594928979874,0.1197668256491786,0.9955947136563876,True
0.051666509360075,0.11983032873807,0.9955947136563876,True
0.05193708837032318,0.11989389920424404,0.9955947136563876,True
0.052331749349832535,0.11995753715498939,0.9955947136563876,True
0.05351720750331879,0.12002124269782262,0.9955947136563876,True
0.05429046228528023,0.12008501594048884,0.9955947136563876,True
0.054827041923999786,0.12014885699096226,0.9955947136563876,True
0.05533751845359802,0.1202127659574468,0.9955947136563876,True
0.05574774369597435,0.1202767429483768,0.9955947136563876,True
0.05582797899842262,0.12034078807241747,0.9955947136563876,True
0.05651535466313362,0.12040490143846563,0.9955947136563876,True
0.0589032843708992,0.12046908315565032,0.9955947136563876,True
0.05892447009682655,0.12053333333333334,0.9955947136563876,True
0.05899984389543533,0.12059765208110992,0.9955947136563876,True
0.06044086441397667,0.1206620395088094,0.9955947136563876,True
0.0605146661400795,0.12072649572649573,0.9955947136563876,True
0.06168496981263161,0.1207910208444682,0.9955947136563876,True
0.062015220522880554,0.12085561497326203,0.9955947136563876,True
0.06226770207285881,0.12092027822364901,0.9955947136563876,True
0.06271892786026001,0.12098501070663811,0.9955947136563876,True
0.06365196406841278,0.12104981253347616,0.9955947136563876,True
0.06426800042390823,0.12111468381564845,0.9955947136563876,True
0.06504954397678375,0.12117962466487936,0.9955947136563876,True
0.06543426215648651,0.12124463519313304,0.9955947136563876,True
0.06619106978178024,0.12130971551261406,0.9955947136563876,True
0.06647057086229324,0.12083780880773362,0.9911894273127754,True
0.06751032173633575,0.12090274046211714,0.9911894273127754,True
0.06755409389734268,0.12096774193548387,0.9911894273127754,True
0.06783049553632736,0.12103281334050565,0.9911894273127754,True
0.06871726363897324,0.12109795479009688,0.9911894273127754,True
0.06872565299272537,0.12116316639741519,0.9911894273127754,True
0.06994509696960449,0.12122844827586207,0.9911894273127754,True
0.07006829977035522,0.12129380053908356,0.9911894273127754,True
0.07057665288448334,0.12135922330097088,0.9911894273127754,True
0.07073348760604858,0.12142471667566108,0.9911894273127754,True
0.07224014401435852,0.12149028077753779,0.9911894273127754,True
0.07247019559144974,0.12155591572123177,0.9911894273127754,True
0.07272951304912567,0.12162162162162163,0.9911894273127754,True
0.07366138696670532,0.12168739859383451,0.9911894273127754,True
0.07403558492660522,0.12175324675324675,0.9911894273127754,True
0.07477070391178131,0.12181916621548457,0.9911894273127754,True
0.07498051971197128,0.1218851570964247,0.9911894273127754,True
0.0756879672408104,0.12195121951219512,0.9911894273127754,True
0.07628544420003891,0.1220173535791757,0.9911894273127754,True
0.0768665000796318,0.12208355941399891,0.9911894273127754,True
0.07705767452716827,0.12214983713355049,0.9911894273127754,True
0.07769559323787689,0.12221618685497013,0.9911894273127754,True
