threshold,precision,recall,meets_review_recall_floor
0.0,0.101930848675348,1.0,True
0.0002753977968176253,0.10987415295256535,1.0,True
0.0002860453327540009,0.1099273607748184,1.0,True
0.00031095254805630284,0.10998062015503876,1.0,True
0.00034158206429780026,0.11003393116820165,1.0,True
0.0003920473855415837,0.11008729388942774,1.0,True
0.0004157514904298713,0.11019417475728155,1.0,True
0.0007546115148127443,0.11024769305488101,1.0,True
0.0008168199759027982,0.11035488575595527,1.0,True
0.0008581752484191507,0.11040856031128404,1.0,True
0.0009243161798794622,0.11051606621226874,1.0,True
0.000955471890146663,0.11056989771066732,1.0,True
0.0010723771580345286,0.11073170731707317,1.0,True
0.00108,0.11078574914592484,1.0,True
0.0011331038439472173,0.11083984375,1.0,True
0.0011423864775820082,0.11094819159335288,1.0,True
0.001161790017211704,0.1111111111111111,1.0,True
0.0012316806984720922,0.11116552399608227,1.0,True
0.0012371615312791783,0.11132908288376656,1.0,True
0.0013490437158469944,0.11138370951913641,1.0,True
0.0013490437158469946,0.11143838978890526,1.0,True
0.0013534218590398365,0.11198815984213123,1.0,True
0.0013556008839027708,0.11232063334982682,1.0,True
0.0013691683569979716,0.11243189697870233,1.0,True
0.0013859832635983267,0.11254338125929599,1.0,True
0.0013971880492091389,0.11259920634920635,1.0,True
0.001421948827672283,0.11265508684863523,1.0,True
0.0014219488276722833,0.11271102284011916,1.0,True
0.0014265439953019482,0.11276701440635867,1.0,True
0.0014911287278218195,0.11299153807864609,1.0,True
0.0014911287278218197,0.11344327836081959,1.0,True
0.0014937993235625705,0.1135,1.0,True
0.0014951256092988377,0.11372745490981964,1.0,True
0.0015003716090672614,0.11441532258064516,1.0,True
0.0015033407572383076,0.1147043961596766,1.0,True
0.001525841182723924,0.11511156186612576,1.0,True
0.0015333682594098814,0.11516996448503297,1.0,True
0.0015335648148148149,0.11522842639593908,1.0,True
0.0015443241075010024,0.11528694768918232,1.0,True
0.0015453834115805947,0.11534552845528455,1.0,True
0.0015740187288304443,0.1154041687849517,1.0,True
0.0015755053507728895,0.11552162849872774,1.0,True
0.001576242711730408,0.11575726670066293,1.0,True
0.001577881337920872,0.11617195496417605,1.0,True
0.001579153221863694,0.11623143881208398,1.0,True
0.0015807962529274004,0.11629098360655737,1.0,True
0.0015923565376559168,0.11641025641025642,1.0,True
0.0015997162031793938,0.11646998460749101,1.0,True
0.001603735282176208,0.11652977412731007,1.0,True
0.0016052737520128825,0.11658962506420134,1.0,True
0.001608419380460683,0.11664953751284686,1.0,True
0.001620194016963787,0.1167095115681234,1.0,True
0.0016289648389476272,0.11676954732510288,1.0,True
0.0016301571280190178,0.11688980432543769,1.0,True
0.0016622483985200029,0.11695002575991757,1.0,True
0.0016666666666666668,0.11701030927835052,1.0,True
0.0017058327823244943,0.11779968863518422,1.0,True
0.0017134818995713425,0.11786085150571132,1.0,True
0.0017327638808090121,0.11792207792207793,1.0,True
0.0017540100872375187,0.11798336798336799,1.0,True
0.0017562981035682775,0.11804472178887156,1.0,True
0.0018060781573551407,0.11810613943808533,1.0,True
0.0018562681588500834,0.11816762103071317,1.0,True
0.001892418994608845,0.11822916666666666,1.0,True
0.0019423529993245136,0.11829077644606566,1.0,True
0.0019527119994206677,0.11835245046923878,1.0,True
0.0019712006074052778,0.11841418883672405,1.0,True
0.001982964457956438,0.11847599164926931,1.0,True
0.002023392840900345,0.1185378590078329,1.0,True
0.002096119679794005,0.11859979101358412,1.0,True
0.0022173651683439744,0.11866178776790381,1.0,True
0.0023474056413155617,0.11872384937238493,1.0,True
0.0023600410281164343,0.11878597592883307,1.0,True
