sample_id,target_id,host_name,candidate_rank,label,label_source,matched_planet,negative_category,period_days,duration_hours,depth_fraction,depth_error_fraction,snr,power,duty_cycle,odd_even_mismatch,secondary_depth_fraction,secondary_to_primary_ratio,robust_scatter,transit_count,primary_point_count
4909707-r5,4909707,K03175.01,5,0,official_kepler_false_positive,,not_transit,3.449213594452074,8.0,0.0222119518574343,9.697099382160523e-07,22905.76901614208,22905.76901614208,0.09664038604900753,1.2363951981850876,-0.01657293059819831,-0.92612346955643,0.017894947210587344,64.0,996.0
4074294-r1,4074294,K07547.01,1,0,official_kepler_false_positive,,not_transit,0.8930392193123083,2.0,8.033906599650624e-05,3.9488453860471834e-06,20.344951028058887,20.344951028058887,0.09331430415509052,0.03346568912552958,7.316884685759639e-05,0.5100131738682169,0.0001434646213207477,240.0,954.0
4074294-r2,4074294,K07547.01,2,0,official_kepler_false_positive,,not_transit,0.6698964288423095,2.0,5.020077902945087e-05,3.460443473187301e-06,14.507036285500304,14.507036285500304,0.12439733926832085,0.31998659893164294,-3.4023818594741684e-05,-0.23342646529549382,0.00014575818792299768,320.0,1290.0
4074294-r3,4074294,K07547.01,3,0,official_kepler_false_positive,,not_transit,1.3390910167247068,2.0,6.699663040347963e-05,4.729362012634776e-06,14.166103213180572,14.166103213180572,0.06223126904186019,0.08936790035539262,1.2085137387596312e-05,0.083041798737802,0.00014553077572120266,160.0,644.0
4074294-r4,4074294,K07547.01,4,0,official_kepler_false_positive,,not_transit,1.78622382563404,2.0,7.564556895054018e-05,5.459025239056425e-06,13.856973660670468,13.856973660670468,0.04665335448862532,0.0635892093318902,6.912652168766797e-05,0.47712451784959053,0.0001448815122710997,118.0,475.0
4074294-r5,4074294,K07547.01,5,0,official_kepler_false_positive,,not_transit,2.231999968053374,2.0,7.964641094422413e-05,6.037151329975137e-06,13.192714012115403,13.192714012115403,0.03733572335398016,0.18394249658378373,2.614936644596e-05,0.18035200737056653,0.00014499071469845795,95.0,385.0
4569590-r1,4569590,K06426.01,1,0,official_kepler_false_positive,,not_transit,20.693636085846475,8.0,0.0034750663439939576,6.257492964005182e-06,555.3448264318463,555.3448264318463,0.016108011755426515,1.084329764754654,0.0002994193019634217,0.09860141901809046,0.0012781565816441087,14.0,225.0
4569590-r2,4569590,K06426.01,2,0,official_kepler_false_positive,,not_transit,41.90698849898526,8.0,0.004374917292481527,8.477850612873996e-06,516.040856610285,516.040856610285,0.007954122815133918,0.3061728442907166,-0.0002717420343167909,-0.21006882247325737,0.0012935857454591329,7.0,116.0
4569590-r3,4569590,K06426.01,3,0,official_kepler_false_positive,,not_transit,36.92624624043312,8.0,0.003923902705914613,7.807598437485095e-06,502.5748618263392,502.5748618263392,0.009027002938856629,1.5281696557008373,-0.0002017497482453834,-0.15629825178842965,0.0012907997750254963,9.0,143.0
4569590-r4,4569590,K06426.01,4,0,official_kepler_false_positive,,not_transit,23.161975272405535,8.0,0.003111171738631984,6.475756074521239e-06,480.4337443889896,480.4337443889896,0.014391403557470178,0.7182556751301524,-0.0003546585555276316,-0.2747194436911881,0.0012909845432211306,13.0,210.0
4569590-r5,4569590,K06426.01,5,0,official_kepler_false_positive,,not_transit,13.861555823532877,8.0,0.0024035278757483093,5.097588750206128e-06,471.50289941516354,471.50289941516354,0.024047324670974566,0.22541317669521985,7.673003841068837e-05,0.05993371078443755,0.0012802484179006012,21.0,338.0
4142768-r1,4142768,K06387.01,1,0,official_kepler_false_positive,,not_transit,27.99272423275296,4.0,0.014963772002069733,8.071559094687962e-06,1853.8886758467345,1853.8886758467345,0.0059539280736262854,0.15487329020784144,0.014422576266385767,0.9303794159818974,0.003319443708839915,8.0,64.0
4142768-r2,4142768,K06387.01,2,0,official_kepler_false_positive,,not_transit,13.978513833817964,8.0,0.007555580832034824,4.097823421159985e-06,1843.8034184245155,1843.8034184245155,0.023846121075253798,0.011675084583370965,-0.0008829013103461847,-0.16973042105591182,0.003322930313113455,16.0,256.0
4142768-r3,4142768,K06387.01,3,0,official_kepler_false_positive,,not_transit,2.332020051266561,4.0,0.0032771386361293412,2.469186761761109e-06,1327.2137559136975,1327.2137559136975,0.07146879658095008,0.5987915735570685,1.731237472313296e-05,0.005206053192940653,0.003325431777494771,92.0,740.0
4142768-r4,4142768,K06387.01,4,0,official_kepler_false_positive,,not_transit,2.7996838267512896,4.0,0.0035206864776630934,2.690140676298165e-06,1308.7369402955617,1308.7369402955617,0.059530531652948866,0.0015892777534465257,-0.00017062035183323943,-0.050939956590972314,0.0033494404638632364,76.0,616.0
4142768-r5,4142768,K06387.01,5,0,official_kepler_false_positive,,not_transit,4.674557083826165,8.0,0.002849614405910156,2.5016434446691323e-06,1139.0969452431486,1139.0969452431486,0.07130800359389282,0.0468482922810538,0.001161402296175451,0.34757256306525847,0.003341467134036676,45.0,720.0
8039925-r1,8039925,K06956.01,1,0,official_kepler_false_positive,,not_transit,9.298267318070424,8.0,6.46827410175172e-05,6.2205915134839584e-06,10.398165653106906,10.398165653106906,0.03584897292482946,0.04568462727730937,-1.1368238450160106e-05,-0.07182364026147854,0.00015827989793852428,30.0,465.0
8039925-r2,8039925,K06956.01,2,0,official_kepler_false_positive,,not_transit,46.97602483073202,8.0,0.00012537331641094887,1.3454735320744342e-05,9.318155535742859,9.318155535742859,0.007095818229286708,0.5124576809035373,-4.5510411602833756e-05,-0.28715590130776086,0.000158486771107858,6.0,98.0
8039925-r3,8039925,K06956.01,3,0,official_kepler_false_positive,,not_transit,4.175173159588349,8.0,3.779287333770177e-05,4.073789713444951e-06,9.277080064533495,9.277080064533495,0.07983700809338368,0.09180169383481172,-2.4124874995479217e-06,-0.015153693475300956,0.00015920128670149236,73.0,1140.0
8039925-r4,8039925,K06956.01,4,0,official_kepler_false_positive,,not_transit,33.72009136257024,8.0,0.00010260535396293639,1.1530557318046325e-05,8.898559812226082,8.898559812226082,0.009885303386316975,0.2551182117021551,-4.128375472056689e-05,-0.260105291084307,0.00015871939608943107,8.0,130.0
8039925-r5,8039925,K06956.01,5,0,official_kepler_false_positive,,not_transit,5.2117209294259075,8.0,4.1291365293142064e-05,4.7203993786550095e-06,8.747430456807507,8.747430456807507,0.06395840027644216,0.009045507894781285,-4.95074466089207e-07,-0.0031317388588250504,0.00015808293360543686,53.0,834.0
5544450-r1,5544450,K03226.01,1,0,official_kepler_false_positive,,not_transit,1.8261148668048879,8.0,0.00013730380241523292,1.641390587353754e-06,83.65090154232807,83.65090154232807,0.18253689260881992,0.08971783797815591,-0.000127503729264955,-0.4647912704118686,0.00027432470741537226,118.0,1868.0
5544450-r2,5544450,K03226.01,2,0,official_kepler_false_positive,,not_transit,1.7806676204948901,8.0,0.00012493537948907957,1.6354219839423282e-06,76.39335946060348,76.39335946060348,0.1871957065410624,0.12574740129264572,-9.397538635047553e-05,-0.3255754302341888,0.00028864397501641433,119.0,1885.0
5544450-r3,5544450,K03226.01,3,0,official_kepler_false_positive,,not_transit,1.8527132629380576,8.0,0.00012190820818084927,1.6439602568855711e-06,74.15520397786281,74.15520397786281,0.17991630977193354,0.31824276399121176,-4.643233296031113e-05,-0.16515637158360227,0.0002811416387699402,118.0,1860.0
5544450-r4,5544450,K03226.01,4,0,official_kepler_false_positive,,not_transit,1.3877918682118953,8.0,0.00010144332299375201,1.481991107433617e-06,68.45069615122233,68.45069615122233,0.2401897150203205,0.16073101623585392,-2.7887597503717387e-05,-0.09892819692275431,0.00028189735961217145,156.0,2466.0
5544450-r5,5544450,K03226.01,5,0,official_kepler_false_positive,,not_transit,5.560017375285662,8.0,0.00018218343739149432,2.680199564380756e-06,67.97383292373854,67.97383292373854,0.059951851016689914,0.4690556774307473,-1.1395890219922933e-05,-0.04002485494036562,0.0002847203378226368,40.0,610.0
3663141-r1,3663141,K07663.01,1,0,official_kepler_false_positive,,not_transit,0.7172095960245946,4.0,0.00010854881185390571,3.2012952546005384e-06,33.907778952257424,33.907778952257424,0.23238209247405459,0.030419909536745948,0.00014753921303678474,0.5994842286095318,0.00024611024943724247,273.0,2197.0
3663141-r2,3663141,K07663.01,2,0,official_kepler_false_positive,,not_transit,1.0760203385210194,4.0,0.00010175744041734204,3.730474290382835e-06,27.277346657949842,27.277346657949842,0.15489174386401333,0.05501095296188092,-8.573006050649479e-05,-0.3336846677408926,0.00025691938765692553,184.0,1471.0
3663141-r3,3663141,K07663.01,3,0,official_kepler_false_positive,,not_transit,1.7921677936941067,2.0,0.00016762117641856483,6.4317491072898455e-06,26.06152286453157,26.06152286453157,0.046498622297838785,0.09281121504247736,-0.00011934524691170623,-0.47034161662868346,0.0002537416267077312,109.0,438.0
3663141-r4,3663141,K07663.01,4,0,official_kepler_false_positive,,not_transit,0.5969040324157987,2.0,0.00010051667037689307,3.9139387276134495e-06,25.68171792464002,25.68171792464002,0.13960926515450975,0.05331019145552263,-7.402908215392578e-05,-0.29431357052412277,0.0002515313243018067,326.0,1309.0
3663141-r5,3663141,K07663.01,5,0,official_kepler_false_positive,,not_transit,1.4346665339522682,2.0,0.00014592693102135913,5.775597325602108e-06,25.26611929375568,25.26611929375568,0.058085507231958516,0.16632472793645856,0.00012219349693842751,0.48555262177678243,0.00025165860806452845,138.0,549.0
8822585-r1,8822585,K07095.01,1,0,official_kepler_false_positive,,not_transit,3.2531936910808605,8.0,0.0008431993503984098,2.5918265264762136e-06,325.330164571162,325.330164571162,0.10246341441249526,0.00215584980990226,-0.00041738983542738417,-0.5205720306404907,0.0005508804299013371,66.0,1050.0
8822585-r2,8822585,K07095.01,2,0,official_kepler_false_positive,,not_transit,6.508316463279724,8.0,0.0008079449905834173,3.5792924158090667e-06,225.72757314123737,225.72757314123737,0.05121652200135291,0.08632362117532835,0.0008693044740228917,0.9943493517310851,0.0005547728540303812,32.0,520.0
8822585-r3,8822585,K07095.01,3,0,official_kepler_false_positive,,not_transit,13.024356118551154,8.0,0.0008863536082097049,5.027301229691553e-06,176.3080364022839,176.3080364022839,0.02559307579578174,0.09520052775214423,0.000760262140387713,0.8052166759786751,0.0005911929342832568,16.0,257.0
8822585-r4,8822585,K07095.01,4,0,official_kepler_false_positive,,not_transit,9.793216424417748,8.0,0.0007146636172736784,4.201999219296169e-06,170.07704665718236,170.07704665718236,0.03403716602261769,0.13953238843831406,-0.0004846700890313027,-0.6559941637929579,0.0005966776387726538,23.0,371.0
8822585-r5,8822585,K07095.01,5,0,official_kepler_false_positive,,not_transit,1.6263558175943729,8.0,0.00024788583757493003,1.9514662442847435e-06,127.02542936671999,127.02542936671999,0.20495719923477995,1.7088220438977797,-0.00020388705457752287,-0.3362897587484795,0.000606283864653802,130.0,2086.0
7457278-r1,7457278,K03188.01,1,0,official_kepler_false_positive,,not_transit,4.752202102786526,8.0,9.609305748347252e-05,1.5174674746700916e-06,63.324624143501886,63.324624143501886,0.07014292029749286,0.05928990542544642,-7.477110140974297e-05,-0.4960039420283326,0.00015074699024362172,46.0,724.0
7457278-r2,7457278,K03188.01,2,0,official_kepler_false_positive,,not_transit,19.112975314741597,8.0,0.00017498618292375597,3.001632234188897e-06,58.297009517237164,58.297009517237164,0.017440159255384877,0.256890886161818,1.2775803702513855e-05,0.06480176673507451,0.0001503895799650476,11.0,175.0
7457278-r3,7457278,K03188.01,3,0,official_kepler_false_positive,,not_transit,6.545529993176707,8.0,0.00010263646068754514,1.7965064288411383e-06,57.13114021737859,57.13114021737859,0.050925338923022555,0.01591986685312775,1.1567662281386504e-05,0.07689451853894608,0.00015043546017558628,32.0,505.0
7457278-r4,7457278,K03188.01,4,0,official_kepler_false_positive,,not_transit,23.901624363902428,8.0,0.00017510917417358995,3.0903780491348044e-06,56.66270319989306,56.66270319989306,0.013946053550935726,0.5974048725041523,-8.54662418610097e-05,-0.5643292186805189,0.00015144748673627393,10.0,165.0
7457278-r5,7457278,K03188.01,5,0,official_kepler_false_positive,,not_transit,7.793182840554595,8.0,0.0001070307433786083,1.9419919972487955e-06,55.11389518094714,55.11389518094714,0.04277242561264121,0.08626912136748839,5.091022260761413e-05,0.33787561570358976,0.00015067740979649879,27.0,429.0
5385548-r1,5385548,K06128.01,1,0,official_kepler_false_positive,,not_transit,2.772576477326926,8.0,0.0001673835397256789,3.808451224843407e-06,43.950553609246036,43.950553609246036,0.12022511770521258,0.06634165209436886,-0.00013698436673381664,-0.7612660896167889,0.00017994281973438846,77.0,1201.0
5385548-r2,5385548,K06128.01,2,0,official_kepler_false_positive,,not_transit,8.301817362570453,8.0,0.00022768302441615896,6.287931611006198e-06,36.209526200576,36.209526200576,0.040151850947263534,0.05937307428655878,-7.999880500353385e-05,-0.3860724512943557,0.00018717429603309668,27.0,405.0
5385548-r3,5385548,K06128.01,3,0,official_kepler_false_positive,,not_transit,24.943185305254406,8.0,0.00034780046751425815,1.0907298261709383e-05,31.88694937730172,31.88694937730172,0.013363703522786041,0.09254798026199283,6.251406194845988e-05,0.17480169971336504,0.00019038490858599175,8.0,131.0
5385548-r4,5385548,K06128.01,4,0,official_kepler_false_positive,,not_transit,5.533149847669696,8.0,0.0001506623585528526,5.183987277054786e-06,29.06302629632406,29.06302629632406,0.060242961515621654,0.2379343499021192,0.00016481910490606655,0.888538482331245,0.00018549461636555476,38.0,608.0
5385548-r5,5385548,K06128.01,5,0,official_kepler_false_positive,,not_transit,12.457437342628527,8.0,0.0002257205766307242,7.788742174476871e-06,28.980363141354676,28.980363141354676,0.02675777723502479,0.3010539733003691,-1.5667747691461287e-05,-0.07695533026271309,0.00018960018050479593,16.0,260.0
9222516-r1,9222516,K04492.01,1,0,official_kepler_false_positive,,not_transit,0.6392630462929926,1.0,9.812641218033025e-05,4.7453655228385165e-06,20.678367495204956,20.678367495204956,0.06517921989748432,0.053473450977607875,0.00010240706805242361,0.642278980367864,0.00015944328116384904,447.0,888.0
9222516-r2,9222516,K04492.01,2,0,official_kepler_false_positive,,not_transit,0.9588809428479931,1.0,0.00010005166954198702,5.655607052248418e-06,17.690703865681566,17.690703865681566,0.043453430769946885,0.03226623795857585,6.164276151987558e-05,0.38191208458021947,0.00016140563236596853,301.0,612.0
9222516-r3,9222516,K04492.01,3,0,official_kepler_false_positive,,not_transit,0.7990731300794414,1.0,8.163087210921085e-05,5.218565359207369e-06,15.642397189715279,15.642397189715279,0.05214374642096186,0.10122515293795539,-3.667342372248861e-05,-0.22466271788601533,0.00016323769278485807,361.0,725.0
9222516-r4,9222516,K04492.01,4,0,official_kepler_false_positive,,not_transit,2.238182665368525,1.0,0.00011590850474126308,8.562956466642101e-06,13.536038071990307,13.536038071990307,0.01861629406365101,0.02285860216481854,6.320337285758981e-05,0.3887593808672358,0.0001625771003045563,128.0,260.0
9222516-r5,9222516,K04492.01,5,0,official_kepler_false_positive,,not_transit,1.278489755525039,2.0,6.256509038749536e-05,4.704126325246281e-06,13.300044697294522,13.300044697294522,0.06518107241235635,0.08969002407985184,6.223217348022558e-05,0.38747470886438207,0.000160609639949448,226.0,905.0
7117355-r1,7117355,K04866.01,1,0,official_kepler_false_positive,,not_transit,4.823351160613568,2.0,9.635315048577131e-05,1.8020303531703105e-05,5.346921616290053,5.346921616290053,0.017277061229506806,0.08807947020851789,-4.5734002136255114e-05,-0.15513724738292645,0.00029479704524710003,57.0,233.0
7117355-r2,7117355,K04866.01,2,0,official_kepler_false_positive,,not_transit,0.7841483832613068,1.0,5.451889889810338e-05,1.0247779906960196e-05,5.3200692631068955,5.3200692631068955,0.053136201713983276,0.09076838732139701,6.941242907121392e-07,0.0023415051963137814,0.00029644362600813153,367.0,747.0
7117355-r3,7117355,K04866.01,3,0,official_kepler_false_positive,,not_transit,6.237034018537983,8.0,5.380224681698467e-05,1.0221198508801298e-05,5.26379042248876,5.26379042248876,0.053444206387617176,0.07912699287792826,1.4066590108496868e-05,0.047828713955642636,0.0002941034567967377,47.0,750.0
7117355-r4,7117355,K04866.01,4,0,official_kepler_false_positive,,not_transit,0.6991016287197107,1.0,5.094688955390765e-05,9.805004578656697e-06,5.196008746880919,5.196008746880919,0.05960029980615592,0.05434667039086127,4.047384864147574e-06,0.01376707876236845,0.00029399010015188385,411.0,821.0
7117355-r5,7117355,K04866.01,5,0,official_kepler_false_positive,,not_transit,0.6621510529184361,4.0,2.733745098744479e-05,5.317260384487198e-06,5.141266180456431,5.141266180456431,0.2517049031819582,0.01804421415300702,-2.683603559816561e-06,-0.008928360333094578,0.00030057070500048036,438.0,3519.0
6466939-r1,6466939,K06717.01,1,0,official_kepler_false_positive,,stellar_eclipse,1.143026466687787,2.0,0.3029089987600307,7.551724636321911e-06,40111.234631505766,40111.234631505766,0.07290586505386273,0.2299257961822054,-0.000772646590914805,-0.0025108965150813325,0.009180500817279825,253.0,1022.0
6466939-r2,6466939,K06717.01,2,0,official_kepler_false_positive,,stellar_eclipse,0.5715277494955566,2.0,0.16238353560240168,5.840827097949033e-06,27801.462511948277,27801.462511948277,0.1458080266564226,15.481814543846854,-0.00022347514332254903,-0.011177690866923648,0.009143275002719364,505.0,2030.0
6466939-r3,6466939,K06717.01,3,0,official_kepler_false_positive,,stellar_eclipse,3.4287310566621896,2.0,0.2867269638157602,1.2600859868619422e-05,22754.5553879074,22754.5553879074,0.024304423985489515,0.24637910067647142,-0.001067069051891023,-0.0034545098410421124,0.009414114885516547,84.0,345.0
6466939-r4,6466939,K06717.01,4,0,official_kepler_false_positive,,stellar_eclipse,2.2842561477495726,4.0,0.14021903693627674,7.868481303520668e-06,17820.343154852162,17820.343154852162,0.0729632124798548,0.009031103133123124,0.03424089267753916,0.6087347659629617,0.007992194952804853,128.0,1030.0
6466939-r5,6466939,K06717.01,5,0,official_kepler_false_positive,,stellar_eclipse,0.761843690128991,2.0,0.10688317783789629,6.63291460179053e-06,16114.059090862345,16114.059090862345,0.10938376784248723,0.02849964612654242,0.006496378110608325,0.7574273821646155,0.008576898939199475,381.0,1541.0
9278021-r1,9278021,K07152.01,1,0,official_kepler_false_positive,,stellar_eclipse,1.6788257466393288,4.0,0.000665047599389163,3.2383125912091316e-06,205.368561761002,205.368561761002,0.09927573901001922,0.497150322409413,-6.021038312598037e-06,-0.02282021384943813,0.0001551655235910786,130.0,1050.0
9278021-r2,9278021,K07152.01,2,0,official_kepler_false_positive,,stellar_eclipse,0.8399645265033184,2.0,0.0006462302951360441,3.293351966875134e-06,196.22266360713752,196.22266360713752,0.09921053890244745,8.918072706388982,-2.5128491472070635e-06,-0.015825417191389243,0.00015878564949139718,252.0,1009.0
9278021-r3,9278021,K07152.01,3,0,official_kepler_false_positive,,stellar_eclipse,3.3581652406635234,2.0,0.0011941006296229755,6.200418587650026e-06,192.58387361159475,192.58387361159475,0.02481513783903853,0.11414857196257584,0.0009703832797974821,0.833545074782513,0.00015775113389770486,66.0,263.0
9278021-r4,9278021,K07152.01,4,0,official_kepler_false_positive,,stellar_eclipse,0.559825147004258,2.0,0.0004155116545657535,2.812381782544421e-06,147.74368727059218,147.74368727059218,0.14885600223438963,0.05347543006203597,-4.953678891306268e-06,-0.031530150788303436,0.00015710926739823604,381.0,1532.0
9278021-r5,9278021,K07152.01,5,0,official_kepler_false_positive,,stellar_eclipse,1.1202552734001074,2.0,0.0004225173178640209,3.7477841601235775e-06,112.73790053322841,112.73790053322841,0.07438780723647637,0.1616734015558879,6.837442842011487e-05,0.429598474484502,0.0001591589181087316,190.0,760.0
11955499-r1,11955499,K01512.01,1,0,official_kepler_false_positive,,stellar_eclipse,4.523453261799463,4.0,0.00019855852668201985,1.815262517279448e-05,10.93828164201845,10.93828164201845,0.03684500690526985,0.5600240188066207,-6.356813052210697e-05,-0.16672915725328682,0.00038126582998039966,48.0,385.0
11955499-r2,11955499,K01512.01,2,0,official_kepler_false_positive,,stellar_eclipse,31.661317897256367,4.0,0.00039613339725978584,4.768934814869018e-05,8.306538307562628,8.306538307562628,0.005264047037066302,0.9582907250096537,2.1306389259567737e-06,0.005577439305415786,0.000382010239696896,7.0,54.0
11955499-r3,11955499,K01512.01,3,0,official_kepler_false_positive,,stellar_eclipse,3.0125184788948696,4.0,0.00011801071090091901,1.470240904537758e-05,8.026624108789942,8.026624108789942,0.05532469521242826,5.812707128510346e-05,-1.7171942225946424e-06,-0.0045026883571578896,0.0003813708803241583,77.0,596.0
11955499-r4,11955499,K01512.01,4,0,official_kepler_false_positive,,stellar_eclipse,13.553043076982204,4.0,0.000225397748253501,3.079539271800632e-05,7.319203567802176,7.319203567802176,0.012297361243522114,0.7223020644581567,-9.053243747525475e-05,-0.23697919907777423,0.00038202693665760466,17.0,129.0
11955499-r5,11955499,K01512.01,5,0,official_kepler_false_positive,,stellar_eclipse,11.601480098280861,8.0,0.00013910892624265073,1.9971148499213257e-05,6.965494560722473,6.965494560722473,0.02873196613790059,0.019367818000144088,-4.932955966818753e-06,-0.012884442420799013,0.0003828614235456253,20.0,315.0
4069063-r1,4069063,K06381.01,1,0,official_kepler_false_positive,,stellar_eclipse,0.504355822547758,1.0,0.004035366307179077,4.250783585651472e-06,949.3229250250386,949.3229250250386,0.08261363268532744,0.008850147850421116,0.0024808734894703477,0.5590714612327471,0.0007363540113127386,570.0,1146.0
4069063-r2,4069063,K06381.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.008689043490784,1.0,0.00398503652874425,5.874858324145973e-06,678.3204477230613,678.3204477230613,0.041307741900784664,0.025193652623780025,0.004351985419229321,0.9858620231448111,0.0007986625156498444,284.0,574.0
4069063-r3,4069063,K06381.01,3,0,official_kepler_false_positive,,stellar_eclipse,2.017287686639418,1.0,0.004037709398033729,8.18185738155725e-06,493.4954509394337,493.4954509394337,0.020654796508513273,0.024506579629326244,0.004320118403638773,0.9915269847097143,0.0008706256570432286,143.0,290.0
4069063-r4,4069063,K06381.01,4,0,official_kepler_false_positive,,stellar_eclipse,1.2608471788352869,1.0,0.0030522302459517828,6.510997131317032e-06,468.7807695799712,468.7807695799712,0.03304656374387611,0.691579777248838,-0.0006291293991860236,-0.2125317125441848,0.0008933294985499562,230.0,464.0
4069063-r5,4069063,K06381.01,5,0,official_kepler_false_positive,,stellar_eclipse,2.521553111883073,1.0,0.0040138587185734684,9.025751454691574e-06,444.71186013958646,444.71186013958646,0.016524207430058998,0.016272861300143323,0.002399000853180233,0.5513423523364692,0.0008931827288354087,116.0,237.0
4847843-r1,4847843,K03505.01,1,0,official_kepler_false_positive,,stellar_eclipse,8.532209828380843,8.0,0.0009741857671223161,5.719996513880997e-06,170.31230084812316,170.31230084812316,0.03906764367474422,0.11314095154681976,-0.0005420583074513541,-0.5186025670206845,0.0010452287395440794,35.0,548.0
4847843-r2,4847843,K03505.01,2,0,official_kepler_false_positive,,stellar_eclipse,17.057953023450033,8.0,0.0010418691008051112,7.954648610083422e-06,130.9761313006867,130.9761313006867,0.019541227067227288,0.245722984711319,0.0010306784670959246,0.9851681657246382,0.0010461954648502182,18.0,279.0
4847843-r3,4847843,K03505.01,3,0,official_kepler_false_positive,,stellar_eclipse,9.765893317576715,8.0,0.0007873609598712992,6.1394584844907844e-06,128.2459946362198,128.2459946362198,0.03413239552119599,0.23321346397322634,9.003698835030605e-05,0.08547893275407195,0.0010533237307647242,30.0,475.0
4847843-r4,4847843,K03505.01,4,0,official_kepler_false_positive,,stellar_eclipse,4.914910955306075,8.0,0.0005541898272854427,4.413224060953987e-06,125.57482231383601,125.57482231383601,0.06782082856932961,0.08300479706387529,-0.00037477901663107716,-0.3549534436957844,0.0010558540092719438,60.0,951.0
4847843-r5,4847843,K03505.01,5,0,official_kepler_false_positive,,stellar_eclipse,39.76170941113584,8.0,0.0015165721683007044,1.2332545099977295e-05,122.97317025854595,122.97317025854595,0.00838327472007475,0.588053105647921,-0.00011493597468170691,-0.10810505616557933,0.0010631877800948088,7.0,114.0
5986270-r1,5986270,K05220.01,1,0,official_kepler_false_positive,,stellar_eclipse,1.5144757477452846,8.0,0.0003243831406489591,1.6462727291562696e-06,197.04094886830114,197.04094886830114,0.2200981652097051,0.022529418078737675,-0.0001583841789352114,-0.5145840352848976,0.0003077906970967775,142.0,2266.0
5986270-r2,5986270,K05220.01,2,0,official_kepler_false_positive,,stellar_eclipse,3.029369435621818,8.0,0.0002861255259949901,2.1800890409665977e-06,131.2448806531907,131.2448806531907,0.11003389993103045,0.10574464022104631,0.0003066083480094406,0.96476258113469,0.0003178070480810192,70.0,1129.0
5986270-r3,5986270,K05220.01,3,0,official_kepler_false_positive,,stellar_eclipse,4.544681236657851,8.0,0.00032792930377528387,2.5564746373443433e-06,128.2740297849916,128.2740297849916,0.07334581150480554,0.026017703172946983,-0.00016894936203826205,-0.5094317258687866,0.00033164279619636025,49.0,793.0
5986270-r4,5986270,K05220.01,4,0,official_kepler_false_positive,,stellar_eclipse,1.534779869597741,2.0,0.0003246896091365538,2.9983502827895933e-06,108.28941868475431,108.28941868475431,0.05429660304000118,0.2670023395325026,-8.225291816099656e-06,-0.02426128002408661,0.0003390295898622654,140.0,563.0
5986270-r5,5986270,K05220.01,5,0,official_kepler_false_positive,,stellar_eclipse,9.093127050438714,8.0,0.0003321645551321344,3.5341494015516087e-06,93.98712883680106,93.98712883680106,0.03665772307858066,0.09487539437602831,0.0003026976047855179,0.9017680405815656,0.0003356712493273803,24.0,399.0
10480952-r1,10480952,K05797.01,1,0,official_kepler_false_positive,,stellar_eclipse,2.0373665427164585,4.0,0.21561844306643246,2.04744448622856e-06,105311.00819422294,105311.00819422294,0.08180494926771838,0.011365757023665884,-0.0006711082251888989,-0.0030592430645406976,0.0006197661093675611,107.0,852.0
10480952-r2,10480952,K05797.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.0185887825463236,4.0,0.11724419609580244,1.5919039136818739e-06,73650.2970362271,73650.2970362271,0.16362507571507343,5.175009791330896,1.527675868429057e-05,0.0003593807323806619,0.0007316571627820902,212.0,1685.0
10480952-r3,10480952,K05797.01,3,0,official_kepler_false_positive,,stellar_eclipse,4.075489206332028,4.0,0.20221071154490133,2.803069825719609e-06,72139.02047302351,72139.02047302351,0.04089488604404082,0.023783947463181177,0.2212978849123166,1.012692845708723,0.0006593949909696863,54.0,432.0
10480952-r4,10480952,K05797.01,4,0,official_kepler_false_positive,,stellar_eclipse,0.6790381934472343,4.0,0.07928633122091937,1.3868294451192883e-06,57170.93150852414,57170.93150852414,0.24544520216242852,0.04702713193062051,0.00013874177231576468,0.19503144072176198,0.0007113815690553098,318.0,2543.0
10480952-r5,10480952,K05797.01,5,0,official_kepler_false_positive,,stellar_eclipse,0.5092707723566784,4.0,0.06001332814720177,1.2846894721962591e-06,46714.26788031907,46714.26788031907,0.32726532860978363,45.21786804039938,-1.915857231082896e-06,-0.0026571432289393335,0.0007210214376918097,423.0,3367.0
12644769-r1,12644769,K01611.01,1,0,official_kepler_false_positive,,stellar_eclipse,41.03805704121221,4.0,0.007492287373387848,1.0089184246225862e-05,742.6058629259887,742.6058629259887,0.00406127089543476,0.6212303521900141,0.0004172564827030767,0.05380234659760034,0.00024050533213236525,5.0,32.0
12644769-r2,12644769,K01611.01,2,0,official_kepler_false_positive,,stellar_eclipse,29.432193078330883,4.0,0.003971371626959689,7.093679890307433e-06,559.8464673301706,559.8464673301706,0.005662733532057898,3.3993574781845246,0.0001394014836545443,0.5756945645483003,0.0002421448668078377,8.0,65.0
12644769-r3,12644769,K01611.01,3,0,official_kepler_false_positive,,stellar_eclipse,44.20754070649111,8.0,0.003309231980410593,6.407381885637846e-06,516.4717882397864,516.4717882397864,0.007540191741188379,2.714615333805615,6.689412351135182e-05,0.19999148250950488,0.0002418723530287868,5.0,80.0
